ResID;Chinese_Simplified;English;Japanese;Korean;German;French;Spanish;greek;Russian;Portuguese;Thai;Italian;Arabic;turkey;persian;Polish;indonersia;hindi;Dutch;vietnam;Hebrew;malay;burmese;Chinese_Traditional
M247;跳舞;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M248;跳绳;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M249;泳池游泳;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M250;自由活动;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M251;室内运动;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M252;户外运动;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M253;健走;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M254;跑步;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M255;骑行;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M256;登山;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M257;排球;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M258;羽毛球;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M259;滑雪;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M260;速度滑冰;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M261;bpm;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M262;kcal;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M263;km;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M264;steps;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M265;距离;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M266;时间;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M267;热量;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M268;设定目标;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M269;总时长;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M270;距离(km);4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M271;消耗(千卡);4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M272;平均心率(次/分);4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M273;心率范围(次/分);4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M274;平均配速(/km);4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M275;Min;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M276;KM;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M277;Kcal;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M278;确定;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M279;step;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M280;kcal;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M281;km;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M282;运动数据;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M283;mets;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M284;心率;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M285;次/分;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M286;心率区间;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M287;心肺强化;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M288;全天心率数据;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M289;00:00;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M290;12:00;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M291;24:00;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M292;平均心率;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M293;次/分;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M294;100;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M295;80;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M296;60;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M297;S;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M298;M;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M299;T;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M300;W;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M301;T;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M302;F;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M303;S;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M304;血氧;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M305;血氧正常区间;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M306;血氧：96%~99%;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M307;最近七次血氧数据;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M308;100;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M309;95;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M310;90;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M311;1;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M312;2;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M313;3;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M314;4;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M315;5;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M316;6;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M317;7;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M318;夜跑灯;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M319;夜跑灯;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M320;助眠;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M321;助眠;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M322;睡眠;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M323;正在测量...;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M324;时;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M325;分;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M326;全天睡眠数据;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M327;平均睡眠;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M328;12;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M329;6;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M330;0;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M331;开启时长;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M332;15;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M333;30;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M334;60;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M335;Min;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M336;15;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M337;30;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M338;60;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M339;确定;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M340;音乐列表;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M341;呼吸训练;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M342;呼吸训练;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M343;呼吸时长;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M344;呼吸节奏;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M345;稍快;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M346;舒缓;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M347;缓慢;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M348;呼气;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M349;吸气;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M350;太棒了!;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M351;次/分;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M352;完成;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M353;1;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M354;2;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M355;3;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M356;01:00;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M357;02:00;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M358;03:00;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M359;完成;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M360;血压;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M361;血压;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M362;mmgh;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M363;血压正常区间;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M364;收缩压:90~140毫米汞柱;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M365;舒张压:60~90毫米汞柱;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M366;最近七次血压数据;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M367;平均血压;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M368;mmHg;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M369;140;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M370;100;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M371;60;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M372;压力;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M373;海拔气压计;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M374;气压计;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M375;高度计;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M376;百帕;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M377;英寸;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M378;拍照;Take pictures;写真を撮る;사진 찍기;Fotografieren;Prendre des photos;Toma una foto;;Сфотографируйте;Tire fotos;ถ่ายรูป;Scatta foto;التقاط الصور;;;Rób zdjęcia;;;Maak foto's;;לצלם תמונות;;;拍照;;;;
M379;遥控拍照;Remote control photo;リモコン撮影;원격 제어 사진;Fernbedienungs-Kamera;Prenez des photos à distance;Foto con control remoto;;Пульт дистанционного управления для фотографирования;Tire fotos remotamente;กล้องควบคุมระยะไกล;Foto del telecomando;التقاط الصور عن بعد;;;Zdalne sterowanie zdjęciem;;;Afstandsbediening foto;;תמונת שלט רחוק;;;遙控拍照;;;;
M380;请连接手机;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M381;稍后提醒;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M382;关闭;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M383;闹钟;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000;;;;
M384;天气;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M385;湿度;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M386;风向;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M387;风力;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M388;级;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M389;无风向;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M390;东;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M391;南;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M392;西;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M393;北;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M394;东南;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M395;东北;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M396;西北;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
M397;西南;4.000000;2.000000;3.000000;6.000000;5.000000;10.000000;;15.000000;9.000000;18.000000;7.000000;21.000000;;;14.000000;;;8.000000;;17.000000;;;1.000000
